Title,Year,Important Words,Citations,Log_Citations,Quartile,Filtered Words,Novelty Score
Recognition of {P}olish Temporal Expressions,2015.0,"polish temporal expressions, recognition",7.0,2.079441541679836,Q1,['recognition'],1
Domain Adaptation with Filtering for Named Entity Extraction of {J}apanese Anime-Related Words,2015.0,"domain adaptation, filtering, named entity extractor, japanese word",0.0,0.0,Q1,"['domain adaptation', 'filtering', 'japanese word']",0
Feature Extraction for Native Language Identification Using Language Modeling,2015.0,"feature extraction, native-language identification, language modeling",5.0,1.791759469228055,Q1,"['feature extraction', 'language modeling']",0
Statistical Sandhi Splitter and its Effect on {NLP} Applications,2015.0,"statistical sandhi splitter, impact, nlp applications",1.0,0.6931471805599453,Q1,"['impact', 'nlp applications']",1
Automatically Identifying Periodic Social Events from {T}witter,2015.0,"social events, twitter",3.0,1.3862943611198906,Q1,"['social events', 'twitter']",0
Medical imaging report indexing: enrichment of index through an algorithm of spreading over a lexico-semantic network,2015.0,"medical imaging reports, index, algorithm, spreading, lexical semantic net",0.0,0.0,Q1,"['index', 'algorithm', 'spreading', 'lexical semantic net']",0
"Taxonomy Beats Corpus in Similarity Identification, but Does It Matter?",2015.0,"taxonomy, corpus, similarity search",4.0,1.6094379124341005,Q1,"['taxonomy', 'corpus', 'similarity search']",0
A Supervised Semantic Parsing with Lexicon Extension and Syntactic Constraint,2015.0,"semi-supervised parsing, lexicon module, syntactic constraint",1.0,0.6931471805599453,Q1,['syntactic constraint'],1
Predicting Inflectional Paradigms and Lemmata of Unknown Words for Semi-automatic Expansion of Morphological Lexicons,2015.0,"derivational paradigms, lemmata, unknown word, semiautomatic extension, morphologic lexica",5.0,1.791759469228055,Q1,['unknown word'],1
Predicting Correlations Between Lexical Alignments and Semantic Inferences,2015.0,"correlates, lexical alignment, semantic inference",0.0,0.0,Q1,"['correlates', 'lexical alignment', 'semantic inference']",0
Learning the Impact of Machine Translation Evaluation Metrics for Semantic Textual Similarity,2015.0,"machine translate, evaluation metric, semantic text similarity",1.0,0.6931471805599453,Q1,"['machine translate', 'evaluation metric', 'semantic text similarity']",0
{N}orwegian Native Language Identification,2015.0,"norsk, native-language identification",13.0,2.6390573296152584,Q2,['norsk'],0
Semi-Supervised Never-Ending Learning in Rhetorical Relation Identification,2015.0,"supervised data, rhetorical relations",7.0,2.079441541679836,Q1,['rhetorical relations'],0
Extractive Summarization by Aggregating Multiple Similarities,2015.0,"extractive summarization, aggregating, similarities",20.0,3.044522437723423,Q2,"['extractive summarization', 'similarities']",0
Statistical Machine Translation Improvement based on Phrase Selection,2015.0,"lightweight models, improvement, phrase selection",1.0,0.6931471805599453,Q1,"['improvement', 'phrase selection']",0
A Simple and Efficient Method to Generate Word Sense Representations,2015.0,"method, word sense representation",15.0,2.772588722239781,Q2,['method'],0
"{TBXT}ools: A Free, Fast and Flexible Tool for Automatic Terminology Extraction",2015.0,"tbx, automatic term extraction",14.0,2.70805020110221,Q2,['tbx'],0
A Comparative Study of Different Sentiment Lexica for Sentiment Analysis of Tweets,2015.0,"comparative, sentiment lexica, sentiment analysis, tweet",14.0,2.70805020110221,Q2,"['comparative', 'sentiment lexica', 'sentiment analysis', 'tweet']",1
Classification of Attributes in a Natural Language Query into Different {SQL} Clauses,2015.0,"attribute, natural language query, sql clauses",7.0,2.079441541679836,Q1,"['attribute', 'natural language query']",1
Extraction of the Multi-word Lexical Units in the Perspective of the {W}ordnet Expansion,2015.0,"verbal lexical units, wordnet",8.0,2.19722457733622,Q2,['wordnet'],0
A New Approach to Automated Text Readability Classification based on Concept Indexing with Integrated Part-of-Speech n-gram Features,2015.0,"automated text categorization, topic indexing, n-gram features, new approach",7.0,2.079441541679836,Q1,"['n-gram features', 'new approach']",0
Classification of Lexical Collocation Errors in the Writings of Learners of {S}panish,2015.0,"lexical collocation errors, writings, spanish-speakers",0.0,0.0,Q1,['writings'],2
Measuring Semantic Similarity for {B}engali Tweets Using {W}ord{N}et,2015.0,"pingan smart health, bengali tweets, wordnet",8.0,2.19722457733622,Q2,['wordnet'],1
Ordering adverbs by their scaling effect on adjective intensity,2015.0,"adverbs, scaling effect, intensity",8.0,2.19722457733622,Q2,"['adverbs', 'intensity']",1
b{R}ol: The Parser of Syntactic and Semantic Dependencies for {B}asque,2015.0,"brol, parse, syntactic dependency, semantic dependency, basque",0.0,0.0,Q1,"['parse', 'syntactic dependency', 'semantic dependency', 'basque']",1
Error Analysis and Improving Speech Recognition for {L}atvian Language,2015.0,"error analyses, speech recognition, latvian",5.0,1.791759469228055,Q1,"['speech recognition', 'latvian']",0
Towards the Unsupervised Acquisition of Implicit Semantic Roles,2015.0,"unsupervised acquisition, implicit semantic roles",2.0,1.0986122886681098,Q1,['unsupervised acquisition'],1
Evaluating the Impact of Using a Domain-specific Bilingual Lexicon on the Performance of a Hybrid Machine Translation Approach,2015.0,"domain-specific bilingual lexicon, 1864 to 1939, impact, performance, evaluate",4.0,1.6094379124341005,Q1,"['domain-specific bilingual lexicon', 'impact', 'performance', 'evaluate']",0
Improving Word Sense Disambiguation with Linguistic Knowledge from a Sense Annotated Treebank,2015.0,"word sense disambiguation, linguistic knowledge, sense annotated corpus",9.0,2.302585092994046,Q2,"['word sense disambiguation', 'linguistic knowledge', 'sense annotated corpus']",0
Learning Relationship between Authors{'} Activity and Sentiments: A case study of online medical forums,2015.0,"authors' activity, sentiment, casestudy, online medical forums",5.0,1.791759469228055,Q1,['sentiment'],2
Translating from Original to Simplified Sentences using {M}oses: When does it Actually Work?,2015.0,"original sense, simplify sentences, moses",2.0,1.0986122886681098,Q1,['moses'],0
Automatic Text Simplification for {S}panish: Comparative Evaluation of Various Simplification Strategies,2015.0,"automatic text simplification, spanish, comparative judgments, simplification strategies",19.0,2.995732273553991,Q2,"['automatic text simplification', 'spanish']",1
A {VSM}-based Statistical Model for the Semantic Relation Interpretation of Noun-Modifier Pairs,2015.0,"vsm-based statistical model, semantic relation, noun-modifier pairs",5.0,1.791759469228055,Q1,['semantic relation'],2
An {LDA}-based Topic Selection Approach to Language Model Adaptation for Handwritten Text Recognition,2015.0,"lda-based topic selection approach, language model adaptation, handwritten text recognition",3.0,1.3862943611198906,Q1,"['language model adaptation', 'handwritten text recognition']",1
{A}rabic-{E}nglish Semantic Word Class Alignment to Improve Statistical Machine Translation,2015.0,"arabic-english semantic word class, align, improve, lightweight models",3.0,1.3862943611198906,Q1,"['align', 'improve']",1
Detection and Fine-Grained Classification of Cyberbullying Events,2015.0,"detecting, fine-grained class label, bullying",100.0,4.61512051684126,Q4,"['detecting', 'bullying']",0
A New Approach for Idiom Identification Using Meanings and the Web,2015.0,"new approach, idiom translation, meanings, the net",4.0,1.6094379124341005,Q1,"['new approach', 'meanings', 'the net']",0
Learning the Impact and Behavior of Syntactic Structure: A Case Study in Semantic Textual Similarity,2015.0,"syntactic structure, semantic text similarity",0.0,0.0,Q1,"['syntactic structure', 'semantic text similarity']",0
Six Good Predictors of Autistic Text Comprehension,2015.0,"predictor, autistic text comprehension",11.0,2.4849066497880004,Q2,['predictor'],1
User Name Disambiguation in Community Question Answering,2015.0,"user name, disambiguate, community question answering",0.0,0.0,Q1,"['disambiguate', 'community question answering']",1
Discovering Causal Relations in Textual Instructions,2015.0,"causal relation, textual data",9.0,2.302585092994046,Q2,"['causal relation', 'textual data']",0
A Large {W}ordnet-based Sentiment Lexicon for {P}olish,2015.0,"wordnet, low-resource nmt, polish",22.0,3.1354942159291497,Q2,"['wordnet', 'polish']",0
Named Entity Recognition of Persons{'} Names in {A}rabic Tweets,2015.0,"named entity learning, person names, arabic tweets",6.0,1.9459101490553128,Q1,"['person names', 'arabic tweets']",1
One Tree is not Enough: Cross-lingual Accumulative Structure Transfer for Semantic Indeterminacy,2015.0,"tree, cross-lingual transfer, malach project",0.0,0.0,Q1,['tree'],0
Lost in Discussion? Tracking Opinion Groups in Complex Political Discussions by the Example of the {FOMC} Meeting Transcriptions,2015.0,"opinion groups, political debates, fomc meeting transcriptions",7.0,2.079441541679836,Q1,['political debates'],2
Successful Data Mining Methods for {NLP},2015.0,"data mining, speakers' anger utterance",4.0,1.6094379124341005,Q1,['data mining'],0
"Sentiment and Belief: How to Think about, Represent, and Annotate Private States",2015.0,"sentiment, faith, private states, annotate, represent",4.0,1.6094379124341005,Q1,"['sentiment', 'annotate', 'represent']",1
Matrix and Tensor Factorization Methods for Natural Language Processing,2015.0,"matrix, 4th edition, natural language processing",6.0,1.9459101490553128,Q1,"['matrix', 'natural language processing']",0
Scalable Large-Margin Structured Learning: Theory and Algorithms,2015.0,"large margin, structured learning, theory, algorithms",0.0,0.0,Q1,"['large margin', 'structured learning', 'theory', 'algorithms']",0
"Detecting Deceptive Opinion Spam using Linguistics, Behavioral and Statistical Modeling",2015.0,"given names, linguistic, cognitive modeling, statistical modeling",10.0,2.3978952727983707,Q2,"['linguistic', 'cognitive modeling', 'statistical modeling']",0
What You Need to Know about {C}hinese for {C}hinese Language Processing,2015.0,"chinese, chinese language processing",0.0,0.0,Q1,"['chinese', 'chinese language processing']",0
Proceedings of the 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing (Volume 2: Short Papers),2015.0,"53rd annual meeting of the association for computational linguistics, 7th international joint conference on natural language processing, volume 2: short papers, proceedings, organisation, natural language processing",0.0,0.0,Q1,"['proceedings', 'organisation', 'natural language processing']",2
A Framework for the Construction of Monolingual and Cross-lingual Word Similarity Datasets,2015.0,"framework, build, bilingual word similarity sources, bilingual word similarity sources",49.0,3.912023005428146,Q3,"['framework', 'build']",0
On metric embedding for boosting semantic similarity computations,2015.0,"metric embedding, semantic similarity computations, boosting",7.0,2.079441541679836,Q1,"['metric embedding', 'boosting']",1
Improving Distributed Representation of Word Sense via {W}ord{N}et Gloss Composition and Context Clustering,2015.0,"distributed representation, word sense, wordnet gloss composition, contradiction",31.0,3.4657359027997265,Q3,"['distributed representation', 'word sense', 'contradiction']",2
A Multitask Objective to Inject Lexical Contrast into Distributional Semantics,2015.0,"multitask objective, lexical contrast, distributional semantics",35.0,3.58351893845611,Q3,"['lexical contrast', 'distributional semantics']",1
Semi-Stacking for Semi-supervised Sentiment Classification,2015.0,"stacking, semi-supervised sentence classification",12.0,2.5649493574615367,Q2,['stacking'],0
Semantic Analysis and Helpfulness Prediction of Text for Online Product Reviews,2015.0,"semantic analysis, helpfulness prediction, text, online product reviews",57.0,4.060443010546419,Q3,"['semantic analysis', 'helpfulness prediction', 'text']",2
Document Classification by Inversion of Distributed Language Representations,2015.0,"code classification, inversion, distributed language models",69.0,4.248495242049359,Q3,['inversion'],0
Using Tweets to Help Sentence Compression for News Highlights Generation,2015.0,"tweet, sentence compression, dialectr",2.0,1.0986122886681098,Q1,"['tweet', 'sentence compression']",0
Domain-Specific Paraphrase Extraction,2015.0,"domain-specific, paraphrase extraction",6.0,1.9459101490553128,Q1,"['domain-specific', 'paraphrase extraction']",0
{Z}oom: a corpus of natural language descriptions of map locations,2015.0,"zoom, corpus, contextual descriptions, map locations",0.0,0.0,Q1,"['zoom', 'corpus']",2
Generating overspecified referring expressions: the role of discrimination,2015.0,"overspecified reference, discriminating",1.0,0.6931471805599453,Q1,['discriminating'],0
Using prosodic annotations to improve coreference resolution of spoken text,2015.0,"prosodic annotation, coreference decisions, spoken text",11.0,2.4849066497880004,Q2,"['prosodic annotation', 'spoken text']",0
Spectral Semi-Supervised Discourse Relation Classification,2015.0,"spectral, semi-supervised, discourse classification",12.0,2.5649493574615367,Q2,"['spectral', 'semi-supervised', 'discourse classification']",0
{I} do not disagree: leveraging monolingual alignment to detect disagreement in dialogue,2015.0,"rescoring, disagreement, dialogue",1.0,0.6931471805599453,Q1,"['rescoring', 'disagreement', 'dialogue']",0
Language Models for Image Captioning: The Quirks and What Works,2015.0,"language models, image captioning",221.0,5.402677381872279,Q4,['language models'],0
A Distributed Representation Based Query Expansion Approach for Image Captioning,2015.0,"distributed representation, query expansion, image captioning",29.0,3.4011973816621555,Q3,"['distributed representation', 'query expansion']",1
Learning language through pictures,2015.0,"english, photo",45.0,3.828641396489095,Q3,"['english', 'photo']",0
Lexicon Stratification for Translating Out-of-Vocabulary Words,2015.0,"lexicon stratification, translating, machine translate",16.0,2.833213344056216,Q2,"['translating', 'machine translate']",1
Recurrent Neural Network based Rule Sequence Model for Statistical Machine Translation,2015.0,"recurrent neural network, rule sequences, lightweight models",8.0,2.19722457733622,Q2,['recurrent neural network'],0
Evaluating Machine Translation Systems with Second Language Proficiency Tests,2015.0,"machine translation system, tests of proficiency",4.0,1.6094379124341005,Q1,['machine translation system'],0
Representation Based Translation Evaluation Metrics,2015.0,"representation based translation, evaluation metric",15.0,2.772588722239781,Q2,['evaluation metric'],1
Exploring the Planet of the {APE}s: a Comparative Study of State-of-the-art Methods for {MT} Automatic Post-Editing,2015.0,"planet of the apes, comparative, state-of-the-art methods, pos-based restructuring",41.0,3.737669618283368,Q3,['comparative'],2
Dependency-based Convolutional Neural Networks for Sentence Embedding,2015.0,"dependency-based, convolutional neural nets, sentence embedding",95.0,4.564348191467836,Q3,['dependency-based'],1
Non-Linear Text Regression with a Deep Convolutional Neural Network,2015.0,"non-linear text regression, deep convolutional neural network",25.0,3.258096538021482,Q2,['deep convolutional neural network'],2
Measuring idiosyncratic interests in children with autism,2015.0,"linguistic anomalies, child, autism",5.0,1.791759469228055,Q1,"['linguistic anomalies', 'child', 'autism']",0
Grounding Semantics in Olfactory Perception,2015.0,"semantics, olfactory perception",34.0,3.555348061489413,Q3,['semantics'],1
Word-based {J}apanese typed dependency parsing with grammatical function analysis,2015.0,"japanese word, map dependency parses, max-margin parsing",4.0,1.6094379124341005,Q1,['japanese word'],1
{CCG} Supertagging with a Recurrent Neural Network,2015.0,"ccg supertags, recurrent neural network",50.0,3.9318256327243257,Q3,['recurrent neural network'],0
Improving distant supervision using inference learning,2015.0,"distant supervision, inference tasks",11.0,2.4849066497880004,Q2,['distant supervision'],0
A Dependency-Based Neural Network for Relation Classification,2015.0,"dependency-based, neural system, relation classification",180.0,5.198497031265826,Q4,"['dependency-based', 'relation classification']",0
Sieve-Based Entity Linking for the Biomedical Domain,2015.0,"sieve-based entity linking, biomedical domain",49.0,3.912023005428146,Q3,['biomedical domain'],1
The Users Who Say {`}Ni{'}: Audience Identification in {C}hinese-language Restaurant Reviews,2015.0,"user, ni, audience identification, chinese, restaurant reviews",0.0,0.0,Q1,"['user', 'ni', 'chinese']",3
Retrieval of Research-level Mathematical Information Needs: A Test Collection and Technical Terminology Experiment,2015.0,"retrieval, research-level mathematical information needs, test array, technical terminology experiment",6.0,1.9459101490553128,Q1,['retrieval'],2
Learning to Mine Query Subtopics from Query Log,2015.0,"learn, mine query subtopics, query log",5.0,1.791759469228055,Q1,"['learn', 'query log']",1
Learning Topic Hierarchies for {W}ikipedia Categories,2015.0,"learn, topic hierarchies, wikipedia categories",6.0,1.9459101490553128,Q1,"['learn', 'wikipedia categories']",1
Event Detection and Domain Adaptation with Convolutional Neural Networks,2015.0,"event detection, domain adaptation, convolutional neural nets",213.0,5.365976015021851,Q4,"['event detection', 'domain adaptation']",0
Seed-Based Event Trigger Labeling: How far can event descriptions get us?,2015.0,"seed-based event trigger, event description",25.0,3.258096538021482,Q2,['event description'],1
An Empirical Study of {C}hinese Name Matching and Applications,2015.0,"emprical study, chinese name, application",7.0,2.079441541679836,Q1,"['chinese name', 'application']",0
Cross-lingual Transfer of Named Entity Recognizers without Parallel Corpora,2015.0,"cross-lingual transfer, named entity recognizers, parallel corpora",30.0,3.4339872044851463,Q3,"['named entity recognizers', 'parallel corpora']",1
Painless Labeling with Application to Text Mining,2015.0,"painless labeling, application, situations",0.0,0.0,Q1,"['application', 'situations']",1
{F}rame{N}et+: Fast Paraphrastic Tripling of {F}rame{N}et,2015.0,"framenet, fast paraphrastic tripling, framenet",49.0,3.912023005428146,Q3,"['framenet', 'framenet']",1
{IWNLP}: Inverse {W}iktionary for Natural Language Processing,2015.0,"iwnlp, inverse wiktionary, natural language processing",12.0,2.5649493574615367,Q2,['natural language processing'],2
{TR}9856: A Multi-word Term Relatedness Benchmark,2015.0,"tr9856, multi-word term, relatedness benchmark",12.0,2.5649493574615367,Q2,['multi-word term'],2
"{PPDB} 2.0: Better paraphrase ranking, fine-grained entailment relations, word embeddings, and style classification",2015.0,"ppdb, paraphrase ranking, fine-grained entailment, word embeddings, style classifier",221.0,5.402677381872279,Q4,"['ppdb', 'paraphrase ranking', 'fine-grained entailment', 'word embeddings']",1
Automatic Discrimination between Cognates and Borrowings,2015.0,"automatic discrimination, cognate, borrowing",12.0,2.5649493574615367,Q2,['cognate'],1
The Media Frames Corpus: Annotations of Frames Across Issues,2015.0,"frame-based corpus, annotate, frame, issues",84.0,4.442651256490317,Q3,"['annotate', 'frame', 'issues']",0
delta{BLEU}: A Discriminative Metric for Generation Tasks with Intrinsically Diverse Targets,2015.0,"deltableu, discriminative, generation tasks, intrinsically diverse targets",116.0,4.762173934797756,Q4,['discriminative'],3
{T}ibetan Unknown Word Identification from News Corpora for Supporting Lexicon-based {T}ibetan Word Segmentation,2015.0,"tibetan unknown word identification, news corpora, tibetan word segmentation",5.0,1.791759469228055,Q1,"['news corpora', 'tibetan word segmentation']",1
Learning Lexical Embeddings with Syntactic and Lexicographic Knowledge,2015.0,"token embeddings, syntactic knowledge, lexicographic knowledge",16.0,2.833213344056216,Q2,['syntactic knowledge'],1
Early and Late Combinations of Criteria for Reranking Distributional Thesauri,2015.0,"combinations, criteria, rerank, distributional thesauri",3.0,1.3862943611198906,Q1,"['combinations', 'criteria', 'rerank', 'distributional thesauri']",0
Unsupervised Decomposition of a Multi-Author Document Based on Naive-{B}ayesian Model,2015.0,"unsupervised decomposition, multi-author document, naive bayes",8.0,2.19722457733622,Q2,['naive bayes'],1
Dependency Recurrent Neural Language Models for Sentence Completion,2015.0,"dependency, recurrent neural language models, sentence completion",43.0,3.784189633918261,Q3,"['dependency', 'recurrent neural language models', 'sentence completion']",1
Point Process Modelling of Rumour Dynamics in Social Media,2015.0,"point process modelling, rumour dynamics, social media",30.0,3.4339872044851463,Q3,['social media'],2
Learning Hidden {M}arkov Models with Distributed State Representations for Domain Adaptation,2015.0,"hidden markov, finite-state representation, domain adaptation",4.0,1.6094379124341005,Q1,"['hidden markov', 'domain adaptation']",0
{MT} Quality Estimation for Computer-assisted Translation: Does it Really Help?,2015.0,"mt quality, computer-assisted translation",11.0,2.4849066497880004,Q2,"['mt quality', 'computer-assisted translation']",0
Context-Dependent Translation Selection Using Convolutional Neural Network,2015.0,"pruning, convolutional neural nets",23.0,3.1780538303479458,Q2,['pruning'],0
What{'}s in a Domain? Analyzing Genre and Topic Differences in Statistical Machine Translation,2015.0,"domain, genre, topic aspects, lightweight models",24.0,3.218875824868201,Q2,"['domain', 'genre']",0
Improving Pivot Translation by Remembering the Pivot,2015.0,pivot translation,5.0,1.791759469228055,Q1,['pivot translation'],0
Automatic Identification of Age-Appropriate Ratings of Song Lyrics,2015.0,"automatic identification, age suitability rating, lyrics",3.0,1.3862943611198906,Q1,"['automatic identification', 'lyrics']",0
A Computational Approach to Automatic Prediction of Drunk-Texting,2015.0,"computational approach, automatic prediction, drunk-texting",9.0,2.302585092994046,Q2,"['computational approach', 'automatic prediction']",1
A Hierarchical Knowledge Representation for Expert Finding on Social Media,2015.0,"hierarchical knowledge representation, expert-finding, social media",2.0,1.0986122886681098,Q1,['social media'],1
"Tackling Sparsity, the Achilles Heel of Social Networks: Language Model Smoothing via Social Regularization",2015.0,"sparsity, achilles heel of social networks, language model smoothing, social regularization",8.0,2.19722457733622,Q2,['sparsity'],2
{T}witter User Geolocation Using a Unified Text and Network Prediction Model,2015.0,"twitter ner, geolocation, unified text, web-based prediction",63.0,4.158883083359672,Q3,['geolocation'],3
Automatic Keyword Extraction on {T}witter,2015.0,"automatic keyword extraction, twitter",40.0,3.713572066704308,Q3,"['automatic keyword extraction', 'twitter']",0
Towards a Contextual Pragmatic Model to Detect Irony in Tweets,2015.0,"contextual language model, irony, tweet",53.0,3.9889840465642745,Q3,['tweet'],0
Annotation and Classification of an Email Importance Corpus,2015.0,"annotate, classification, e-mail corpora",3.0,1.3862943611198906,Q1,"['annotate', 'classification']",0
Lexical Comparison Between {W}ikipedia and {T}witter Corpora by Using Word Embeddings,2015.0,"lexical contrast, wikipedia, twitter corpora, word embeddings",24.0,3.218875824868201,Q2,"['lexical contrast', 'wikipedia', 'twitter corpora', 'word embeddings']",0
The Discovery of Natural Typing Annotations: User-produced Potential {C}hinese Word Delimiters,2015.0,"missegmented words, user-produced potential, chinese word delimiters, discovery",1.0,0.6931471805599453,Q1,['discovery'],2
One Tense per Scene: Predicting Tense in {C}hinese Conversations,2015.0,"tense, chinese dialogue",1.0,0.6931471805599453,Q1,['tense'],0
Rhetoric Map of an Answer to Compound Queries,2015.0,"rhetoric map, answer, complex queries",19.0,2.995732273553991,Q2,['answer'],1
Thread-Level Information for Comment Classification in Community Question Answering,2015.0,"thread-level context, comment classification, community question answering",38.0,3.6635616461296463,Q3,['community question answering'],1
"Machine Comprehension with Syntax, Frames, and Semantics",2015.0,"machine comprehension, syntax, frame, semantics",87.0,4.477336814478207,Q3,"['syntax', 'frame', 'semantics']",0
A Long Short-Term Memory Model for Answer Sentence Selection in Question Answering,2015.0,"long short-term memory model, ccg, localising",292.0,5.680172609017068,Q4,"['long short-term memory model', 'ccg']",1
Answer Sequence Learning with Neural Networks for Answer Selection in Community Question Answering,2015.0,"sequence based learning, neural nets, answer choices, community question answering",53.0,3.9889840465642745,Q3,['community question answering'],0
How Well Do Distributional Models Capture Different Types of Semantic Knowledge?,2015.0,"distributional model, semantic memory",55.0,4.02535169073515,Q3,"['distributional model', 'semantic memory']",0
Low-Rank Tensors for Verbs in Compositional Distributional Semantics,2015.0,"hosting, verbs, functional distributional semantics",19.0,2.995732273553991,Q2,"['hosting', 'verbs']",0
Automatic Identification of Rhetorical Questions,2015.0,"automatic identification, rhetorical questions",13.0,2.6390573296152584,Q2,"['automatic identification', 'rhetorical questions']",0
Lifelong Learning for Sentiment Classification,2015.0,"lifelong learning, extracting data",106.0,4.672828834461906,Q4,['lifelong learning'],1
Emotion Detection in Code-switching Texts via Bilingual and Sentimental Information,2015.0,"emotion inference, code-switching texts, bilingual information, sentimental content",16.0,2.833213344056216,Q2,['bilingual information'],1
Aspect-Level Cross-lingual Sentiment Classification with Constrained {SMT},2015.0,"aspect-level, data resource, constrained smt",15.0,2.772588722239781,Q2,"['aspect-level', 'data resource']",2
Predicting Valence-Arousal Ratings of Words Using a Weighted Graph Method,2015.0,"valence prediction, words, weighted graph method",34.0,3.555348061489413,Q3,"['valence prediction', 'words']",1
Dialogue Management based on Sentence Clustering,2015.0,"dialogue management, phrase clustering",4.0,1.6094379124341005,Q1,['dialogue management'],0
A Deeper Exploration of the Standard {PB}-{SMT} Approach to Text Simplification and its Evaluation,2015.0,"standard pb-smt approach, text simplification, evaluate",38.0,3.6635616461296463,Q3,['evaluate'],1
Learning Summary Prior Representation for Extractive Summarization,2015.0,"review summary, prior representation, extractive summarization",89.0,4.499809670330265,Q3,['extractive summarization'],1
A Methodology for Evaluating Timeline Generation Algorithms based on Deep Semantic Units,2015.0,"methodology, evaluating, timeline generation algorithms, deep encoding",4.0,1.6094379124341005,Q1,"['methodology', 'evaluating']",2
Semantic Structure Analysis of Noun Phrases using {A}bstract {M}eaning {R}epresentation,2015.0,"semantic structure, noun-phrase, abstract words",10.0,2.3978952727983707,Q2,"['semantic structure', 'noun-phrase']",0
Boosting Transition-based {AMR} Parsing with Refined Actions and Auxiliary Analyzers,2015.0,"transition-based amr parsing, refined actions, analyzer, boosting",64.0,4.174387269895637,Q3,"['transition-based amr parsing', 'analyzer', 'boosting']",2
Labeled Grammar Induction with Minimal Supervision,2015.0,"grammar induction, no supervision",8.0,2.19722457733622,Q2,['grammar induction'],0
Encoding Source Language with Convolutional Neural Network for Machine Translation,2015.0,"source language, convolutional neural nets, machine translate",94.0,4.553876891600541,Q3,"['source language', 'machine translate']",0
Describing Images using Inferred Visual Dependency Representations,2015.0,"photo, visual dependency representations",42.0,3.7612001156935615,Q3,"['photo', 'visual dependency representations']",0
Text to 3{D} Scene Generation with Rich Lexical Grounding,2015.0,"text, 3d scene generation, rich lexical features",60.0,4.110873864173311,Q3,['text'],0
{M}ulti{G}ran{CNN}: An Architecture for General Matching of Text Chunks on Multiple Levels of Granularity,2015.0,"multigrancnn, architecture, general matching, text chunks, levels of granularity",60.0,4.110873864173311,Q3,"['architecture', 'levels of granularity']",2
Weakly Supervised Models of Aspect-Sentiment for Online Course Discussion Forums,2015.0,"domain-specific senses, aspect-sentiment, on-line fora",49.0,3.912023005428146,Q3,['aspect-sentiment'],2
{S}ens{E}mbed: Learning Sense Embeddings for Word and Relational Similarity,2015.0,"sensembed, sense embedding, word similarity, relational similarity, learn",254.0,5.541263545158426,Q4,"['sense embedding', 'word similarity', 'relational similarity', 'learn']",1
Revisiting Word Embedding for Contrasting Meaning,2015.0,"word embedding, contrasting meaning",44.0,3.80666248977032,Q3,['word embedding'],2
Joint Models of Disagreement and Stance in Online Debate,2015.0,"joint model, disagreement, stance, online debate",93.0,4.543294782270004,Q3,"['joint model', 'disagreement', 'stance', 'online debate']",0
Learning Word Representations by Jointly Modeling Syntagmatic and Paradigmatic Relations,2015.0,"word representation, jointly modeling, nlp, paradigmatic relations",45.0,3.828641396489095,Q3,"['word representation', 'jointly modeling', 'nlp', 'paradigmatic relations']",1
Learning Dynamic Feature Selection for Fast Sequential Prediction,2015.0,"dynamic feature selection, skill statements, learn",14.0,2.70805020110221,Q2,"['dynamic feature selection', 'learn']",0
Event Extraction via Dynamic Multi-Pooling Convolutional Neural Networks,2015.0,"event extraction, dynamic multi-pooling, convolutional neural nets",331.0,5.805134968916488,Q4,['event extraction'],1
Generative Event Schema Induction with Entity Disambiguation,2015.0,"generative event, schema induction, entity disambiguation",40.0,3.713572066704308,Q3,['entity disambiguation'],0
Syntax-based Simultaneous Translation through Prediction of Unseen Syntactic Constituents,2015.0,"behavioral testing, predict, unseen syntactic constituents",24.0,3.218875824868201,Q2,['predict'],1
Online Multitask Learning for Machine Translation Quality Estimation,2015.0,"online multitask learning, machine translation quality estimation",18.0,2.9444389791664403,Q2,['machine translation quality estimation'],1
Learning Continuous Word Embedding with Metadata for Question Retrieval in Community Question Answering,2015.0,"continuous word embedding, metadata, answer retrieval, community question answering",152.0,5.030437921392435,Q4,"['continuous word embedding', 'metadata', 'community question answering']",1
Question Answering over {F}reebase with Multi-Column Convolutional Neural Networks,2015.0,"localising, freebase, multi-column convolutional neural network",289.0,5.66988092298052,Q4,['freebase'],0
A Generalisation of Lexical Functions for Composition in Distributional Semantics,2015.0,"generalising, lexical functions, composition, distributional semantics",10.0,2.3978952727983707,Q2,"['lexical functions', 'composition', 'distributional semantics']",0
Simple Learning and Compositional Application of Perceptually Grounded Word Meanings for Incremental Reference Resolution,2015.0,"learn, compositional, grounded perceptual meaning, incremental reference resolution",64.0,4.174387269895637,Q3,"['learn', 'compositional']",0
Neural {CRF} Parsing,2015.0,"neural, crf parsing",105.0,4.663439094112067,Q4,['neural'],2
Structured Training for Neural Network Transition-Based Parsing,2015.0,"structured approach, neural system, head-driven parsing",196.0,5.2832037287379885,Q4,['head-driven parsing'],0
Leveraging Linguistic Structure For Open Domain Information Extraction,2015.0,"linguistic structure, open domain fact extraction",390.0,5.968707559985366,Q4,['linguistic structure'],0
A Convolution Kernel Approach to Identifying Comparisons in Text,2015.0,"convolution kernel, comparisons in text",6.0,1.9459101490553128,Q1,['convolution kernel'],0
