Unique_Word,Count
fault-tolerant learning,1
syntactically complex demonstratives,1
sortal inherency,1
state of being alone,1
solo,1
russian adults,1
before and after sentences,1
txm platform,1
open-source textual analysis software,1
study of stance in politics,1
modern patent language,1
patent lexis,1
kolon system,1
weekly addresses,1
register classification,1
german discontinuous structures,1
discosuite,1
lextec,1
prado,1
dialogue symptom diagnosis,1
iconic gestures,1
mtna,1
projection attention networks,1
analytic scoring rubrics,1
college-level summary writing tasks,1
statistical framework,1
rectified anchor word algorithm,1
multi-objective named-entity,1
hyperspherical query,1
dual constrained question embeddings,1
high recall,1
context events,1
event temporal status identification,1
infer entities,1
multi-perspective speaker profiles,1
symptom graph,1
semantic coherent question generation,1
aspect-specific graph convolutional networks,1
syntax-agnostic neural model,1
mulcode,1
obligatory contour principle,1
stock market sentiment lexicon,1
top similarity vectors,1
idea density,1
covert,1
overt,1
tucker,1
substring frequency features,1
crossweigh,1
dense bottom-up grounding approach,1
nitmz-ju,1
cky-based convolutional attention,1
youmakeup,1
input-to-output gate,1
soft-label chain,1
character levels,1
neural citation count prediction model,1
related,1
political document analysis,1
intervene,1
dialog responses,1
deep structured similarity model,1
proofread sentence generation,1
english bible study,1
hierarchical location prediction neural network,1
context-aware smoothing,1
syntactically plausible word representations,1
key-value attention mechanism,1
mipa,1
multiple premises,1
sifted multi-task learning,1
absorption,1
global recurrent structure,1
geographical evaluation,1
phoneme length context,1
three text genres,1
cwig3g2,1
conveying understanding results,1
high stakes domain,1
pubmed 200k rct,1
documentation strings,1
subnode information,1
quoted speech,1
news network embedding,1
transferable deep global match network,1
person-job fit,1
chronic obstructive pulmonary disease (copd),1
biomarkers,1
cvbed,1
cvs,1
chinese college entrance examination,1
draw and tell,1
sketch-only descriptions,1
neural review classification,1
multiplicative multi-way model,1
name-based counterfactual data substitution,1
split-and-recombine approach,1
local representation,1
hierarchical modular event argument extraction,1
hmeae,1
multi-order graph convolution,1
online deception detection,1
hate crimes,1
train temporal relation classifiers,1
regular event pairs,1
semantic core,1
aspect-guided deep transition model,1
hint-based training,1
multifit,1
subband recurrent neural networks,1
knowledge regularization,1
mining pois,1
lavender tongue,1
手機平台 app,1
delay in appearance,1
graph sampling,1
french supreme court cases,1
law area,1
uyghur segmentation,1
similarity based genre identification,1
reputation defence strategies,1
critical political exchanges,1
entailed question generation,1
answer consistency,1
human property knowledge,1
character adjectives,1
multimodal gender profile,1
genuine polish suicide notes,1
smoothed lexical features,1
quality syntax,1
authors' national variety of english,1
modeling coherent flow,1
pyramid-based summary,1
四縣客語輸入法,1
various snr-level training data,1
text2math,1
語音辨識錯誤偵測 (asr error detection),1
nist 2016 speaker recognition evaluation,1
phonation speed,1
neural personal discrimination,1
two-stage attentional auditory model,1
application to speaker identification,1
序列標記 (sequence labeling),1
配對方法 (matching methods),1
rational distortions,1
domain-invariant feature distillation,1
open domain context-based code generation,1
juice,1
collaborative partitioning,1
top-rank enhanced listwise optimization,1
learning programmatic idioms,1
cloze-driven pretraining,1
editing-based sql query generation,1
sut submission,1
anti-spoofing 2017 challenge,1
sut system,1
語言樣式探勘 (mining language patterns),1
adaptive embeddings,1
plda,1
gmm-hmm,1
shallow domain,1
drama-long short-term memory recurrent neural network,1
dynamic emotion recognition,1
amplifying a sense of emotion,1
attribute-oriented aspect,1
查詢意向 (query intent),1
vietnamese reviews,1
duplex model of pitch perception,1
lexical-based adversarial reinforcement training,1
lexicalat,1
quality estimation-guided semi-supervised training,1
詞向量 (word embeddings),1
lexicon-based regularization,1
complex-simplified text pairs,1
reverse associations,1
mt/ie,1
geographical vectors,1
phylogenetic vectors,1
noise distribution,1
global sparse gradients,1
real estate market,1
training dimension selection,1
pairwise occurrence information,1
negate adjectives,1
uriel,1
bilinear models,1
multi-pairwise extension,1
feature-dependent confusion matrices,1
semantic value,1
syntagnet,1
adjective-noun phrasing knowledge,1
article omission,1
typological vectors,1
function head,1
hybrid generation,1
changing variables,1
prototype editing,1
nematus,1
talkdown,1
ramble on,1
popular historical figures,1
autobank,1
marine variable linker,1
marine science literature,1
distributed neural network training,1
neoveille,1
neologism tracking,1
global reasoning,1
webvectors toolkit,1
intoevents,1
chinese sql,1
atomic templates,1
glossbert,1
exponential family principal component analysis,1
posterior variability,1
red herring,1
optimal word buckets,1
hybrid cnn-rnn alignment model,1
multivariate gaussian document representation,1
deep reinforcement learning methods,1
vacation,1
via translation,1
attribute-based semantics,1
compositional methods,1
companion teaching,1
projection learning,1
single and cross-domain polarity classification,1
nmt search errors,1
emobank,1
representation format,1
synchronously generating,1
purchase stage identification,1
qainfomax,1
syntactically informed,1
dependency-based dsms,1
meta knowledge graph information,1
babeldomains,1
jfleg,1
fluency corpus,1
legal nerc,1
content types dataset,1
house,1
real estate classifieds,1
redundant repeating generations,1
text level graph,1
label informative wide & deep classifier,1
feedback loops,1
pun-gan,1
prior alignment,1
syntactic translation lattices,1
unseen morphological variants,1
bottlesum,1
artext prototype,1
audience segmentation,1
users' negative feedbacks,1
speaker-role adaptation,1
weakly paired documents,1
transferable representation,1
transformer dissection,1
bambara tonalization system,1
neural gaussian copula,1
wikicrem,1
multi-turn human-computer dialogues,1
scale seq2seq models,1
parallel iterative edit models,1
artificial crowds,1
human response patterns,1
user-level facebook models,1
county-level twitter predictions,1
multi-document inputs,1
global importance optimization,1
neuramanteau,1
fully unsupervised cross-lingual embeddings,1
contextual advertising,1
character attention mechanism,1
es-lda,1
execution video,1
serialization information,1
english-latvian post-editing project,1
end-to-end generative ellipsis,1
usage expression sentences,1
winer,1
gecor,1
local monotonic attention mechanism,1
taskmaster-1,1
diagnostic benchmark,1
clutrr,1
tag-enhanced tree-structured neural networks,1
purpose of actions,1
fair generalization tasks,1
partial tree extraction,1
latent confounds,1
conference schedules,1
shifted label distribution,1
dialog intent induction,1
relevant keywords,1
learning from small sample,1
text emotion distribution,1
report errors,1
logic-driven framework,1
proseqo,1
generic interface,1
hierarchically-refined label,1
grawitas,1
twine,1
core semantic first,1
abstract programs,1
cassandra,1
numerical claims,1
adocs,1
nearly-unsupervised hashcode representations,1
deep learning processes,1
space specialisation,1
latent patterns of behavior,1
sieve prediction ranking,1
gene-environment interaction,1
embedding-based graph propagation,1
complement control,1
introspective extraction,1
indirectness,1
demographic word embeddings,1
variant-normalization pairs,1
semantic document distance measures,1
unsupervised document revision detection,1
cooperative rationalization,1
manually labelled multi-turn dialogue dataset,1
interval bound propagation,1
symbol substitutions,1
mutual information neural estimation,1
multi-passage bert,1
globally normalized bert model,1
micron,1
constrained graph algebra,1
disaster domain,1
domain-specific implicit opinions,1
modeling argument expectations,1
sprinkling,1
defeasible acerules,1
probabilistic model theory,1
grounded neural language models,1
transfer parsing,1
resource management system,1
event centric entity linking,1
language invariant neural event detection,1
connexive logic,1
aspects of creativity,1
thirukkural,1
short political statements,1
middle egyptian hieroglyphs,1
predpatt,1
drcove,1
forest-to-tree algorithm,1
causal lexical markers,1
simulation semantics,1
indirect commands,1
doggies,1
wikidata lexemes,1
swiss standard german,1
thesaurus verification,1
schema.org,1
network visualisations,1
augmented word representation approach,1
samajh-boojh,1
distributional lesk,1
relational context,1
role semantics,1
lstm-based importance weighting,1
skip-prop,1
causality estimation,1
internal scope,1
absorbing scope,1
ud dependencies,1
大數據研究 (data scientific study),1
how2 speech translation system,1
core arguments,1
oppo nmt system,1
聊天記錄解構 (chat log disentanglement),1
newswire treebanks,1
argument scrambling,1
訊息配對相似度估計 (message pair similarity estimation),1
物化 (transitivization),1
clean speech transcripts,1
arc-eager transitions,1
arc-standard spinal parsing,1
opposites,1
sense-aware statistical machine translation,1
adaptive context-dependent clustering,1
four-word idioms,1
文脈分析,1
unity in diversity,1
automatic dependency-graph rewriting,1
hungarian copula constructions,1
udlex,1
nmt-based word segmentation,1
data barrier,1
flux of syntactic dependencies,1
dargwa mehweb,1
specaugment,1
foundational texts,1
if\ldots,1
then\ldots type,1
indirect training data,1
intensifier collocations,1
parametric nouns,1
type price,1
chinese descriptive,1
segmentation granularity,1
iwslt 2019 end-to-end speech translation task,1
understanding gesture,1
attitude prediction,1
historical context,1
twic east dinka,1
mandarin chinese adverb pianpian,1
southern alta,1
korean scrambling constructions,1
mandarin vo compound variations,1
tweet extraction,1
gender violence,1
kyoto text analysis toolkit,1
vis-\`a-vis evaluation,1
propagation of emotions,1
topic-projection,1
hindi movie scripts,1
hindi-english asr (automatic speech recognition),1
statement purposeless,1
computer science graduation admission acceptance,1
statement of purpose,1
geown,1
university classes,1
local bilingual tabloid,1
masbate lexicon,1
intrusions,1
online persona identification,1
rules generation machine learning technique,1
indonesian transcribed interviews,1
learning weight,1
foreign influence,1
cantonese alveolar affricates,1
epistemically biased questions,1
korean caki,1
korean -(ul) kes i,1
plural copying,1
the will of the river,1
near-synonymous sentence-final particles,1
"""bale""",1
"""eryi""",1
"""cut"" verbs",1
princeton annotated gloss corpus project,1
keywords database,1
increments,1
discrete life,1
open set text classification,1
notion of semantics,1
corola-based word embedding vectors,1
wordnet random walk corpora,1
danish noun frames,1
gradient judgements,1
semantic paraphrase,1
continuous world,1
english propbank,1
polish word sense disambiguation,1
sets of lexically related words,1
graph databases,1
sense vocabulary compression,1
concept map mining,1
bimodal autoencoder,1
relevance spaces,1
task of microworlds lexicon expansion,1
autopilot thoughts,1
reader groups,1
language-for-specific-purpose classroom,1
sinhala word joiner,1
"""malayalam""",1
"""verbframes""",1
bulgarian wikipedia,1
resource linking,1
general purpose asr errors,1
posteriors,1
opposition structure,1
music recommendation system,1
domain dependent dialogue act classification,1
handwritten manipuri meetei-mayek character recognition,1
gradient feature extractor,1
log kernel,1
coarticulatory propensity,1
mongolian wordnet,1
personal name modeling,1
time delay neural network,1
perceived singing voice identity,1
exponential family tensor factorization,1
excluding out of domain training data,1
talerum,1
iness search,1
graph and text joint embedding,1
stoneskipping,1
camouflaged spam content,1
discharge instructions,1
mask-predict,1
nuclear captains,1
double trouble,1
problem of construal,1
commitmentbank,1
"""what if..."" reasoning",1
`dual-life' nouns,1
wiqa,1
matchlstm,1
antiqua models,1
fraktur models,1
lower-arity universal schemas,1
august strindberg,1
norwegian dependency parsing,1
kille,1
general domain event analysis,1
crowdsourced benchmark,1
iconic locations,1
carb,1
docforia,1
multilayer document model,1
finnish resources,1
recorded icelandic speech,1
dep_search,1
vossian antonomasia,1
large dependency parsebanks,1
generative etymological dictionary,1
buster keaton,1
joint global and local optimization,1
nuclear submarines,1
online persuasion strategy,1
email itineraries,1
the status of the project,1
optimal rhetoric representation,1
worth-checking claims,1
paraphrase generation datasets,1
enhanced clustering,1
parroting,1
click bait filter,1
calculator,1
clause-wise decoding,1
domain control,1
qualitative relationship questions,1
quartz,1
quoref,1
rewrite questions-in-context,1
structural knowledge graph-aware network,1
multigranular interaction,1
russian-tatar socio-political thesaurus,1
query-focused sentence compression,1
electoral polls,1
sports match timelines,1
parameter transfer,1
feature-based scansion,1
question-type,1
open stance classification,1
structured adversaries,1
rhyming constraints,1
multi-lingual phrase-based statistical machine translation,1
forum data,1
most important moments,1
students' collaborative chats,1
altlexes,1
targeted common sense grounding,1
communism,1
highly relevant questions,1
solomon marcus study case,1
swegram,1
effective models,1
purely neural mt engines,1
variable mini-batch sizing,1
novel sequence generation framework,1
meant 0,1
output language,1
bleu2vec,1
continuous vector space steroids,1
lig-cristal,1
wmt17 bandit learning task,1
thread detection,1
icu management,1
failure transducers,1
high-coverage search space,1
noncrossing parses,1
realistic urban navigation,1
humanitarian-assistance program literature,1
paradigm extraction,1
query containment,1
gals,1
gan-based listwise summarizer,1
基於對抗式學習之整列式摘要法,1
multi-component metric,1
inverse direction model,1
spectrogram masking,1
temporal lowpass filtering,1
university of rochester,1
qt21 combined machine translation system,1
taiwan news report,1
tartu-riga-zurich translation systems,1
sogou,1
pjiit,1
hunter mt,1
microphone howling suppression,1
insurance industry,1
object posterior predictions,1
neural mt training task,1
pre-trained word vector model,1
spelling-aware construction,1
softened regex equivalence,1
linear ensembles,1
rldcp r package,1
personalized questions,1
relevant web information,1
mtuna corpus,1
deep gating network,1
satos,1
charge-based prison term,1
american football broadcasts,1
pompeu fabra,1
classic reg algorithms,1
fuzzy properties,1
sports commentator bias,1
real-valued syntactic word vectors (rsv),1
finnish semantic tagger,1
revisited,1
twitter classification,1
dens,1
greek epigraphy,1
millions of browse pages,1
embedding lexical features,1
topically indifferent,1
co-poetryme,1
composition of poetry,1
spoken installments,1
"""right"" answers",1
consistency cues,1
stancy,1
runyankore grammar engine,1
healthcare messages,1
hard combinatorial constraints,1
code2text challenge,1
source libraries,1
natural anagrams,1
g-tuna,1
whole story,1
non-trivial,1
realistic practices,1
refine network,1
generate approach,1
gpt-2 embeddings,1
entity-consistent,1
graphonological levenshtein edit distance,1
mixture of empathetic listeners,1
cross-granularity embedding similarity,1
translator acceptability,1
multi-hop selector network,1
legally safer alternative,1
real industrial data,1
lotha,1
expected label proportions,1
future tokens,1
hebrew nlp,1
parallel document alignment,1
mont bleu,1
reachable high-bleu translations,1
vizseq,1
phi-phrase boundaries,1
ao,1
shopping,1
distantly-labeled reviews,1
vaidya,1
cosmopolitan mumbai,1
orthodox delhi,1
techcity bangalore,1
city specific societal sentiment,1
wisdom of students,1
de-identifying clinical records,1
gha\~nanta words,1
nagamese,1
government portals,1
code-mixed topic-based aspect clusters,1
bangla sentence comprehension,1
elm feature space,1
kb retriever,1
verbframator,1
verb frame annotator tool,1
graphical pronoun analysis tool,1
cognitive translation effort,1
activity units,1
fluent metric,1
burmese (myanmar) input method,1
ju-usaar,1
my-akkhara,1
talp--upc spanish--english wmt biomedical task,1
research use case specific customisation,1
biomedical free text annotation interface,1
cobaltf,1
medcattrainer,1
factured models,1
beta parameters,1
massistant,1
domain-specific paraphrase,1
lida,1
journalist-in-the-loop,1
joey nmt,1
pronoun language model,1
neuronblocks,1
scorpio,1
illc-uva adaptation system,1
opennre,1
uer,1
wmt16 tuning shared task,1
english-romanian wmt translation task,1
metamind,1
teaspn,1
nyu-mila,1
tanbih,1
four varieties,1
redcoat,1
merged bilingual trees,1
booking,1
polyresponse,1
edit distance transducer,1
paraqg,1
cuni-lmu,1
context-assisted multiple instance learning,1
knowledge-attention,1
bangla traditional grammar,1
non-factive al-ta,1
controllable content selection,1
korean locative construction,1
select and attend,1
moverscore,1
paper-reviewer matching approach,1
血 xue `blood',1
骨 gu `bone',1
know,1
hssa tree structures,1
neg-raiser,1
global representation,1
maximal exclusion,1
everyone,1
post-hoc feature importance,1
built-in feature importance,1
english island sentences,1
味 wei `taste',1
metaphorical uses,1
korean modalized question,1
spoas,1
neural naturalist,1
three east asian efl learners writings,1
retrospective curiosity-encouraging imitation learning,1
internet language,1
ways,1
adnominal appendix,1
smtpost,1
filipino part-of-speech tagging,1
built examples,1
attested examples,1
khmer orthographic words,1
possessor interpretation,1
style specification,1
czech discourse connectives,1
sfp-ne,1
multiple emotions,1
btg-based preordering,1
long-tailed relations,1
doc2edag,1
trigger-aware lattice neural network,1
diversified proficiency,1
endurant,1
perdurant,1
ontological motivation,1
chinese excessive resultative construction,1
disjuncts,1
multiple sense embeddings,1
manner/result complementarity,1
neural expectation-maximization framework,1
condition tuples,1
fact tuples,1
detected mentions,1
haskell programs,1
mixed script information retrieval,1
uncommon entities,1
methodological meta-knowledge,1
theory development,1
extraction order,1
self-attention enhanced cnns,1
hyperplanes,1
reinforced label assignment,1
event based emotion classification,1
politeness systems,1
enteval,1
word embedding offsets,1
table entity pairs,1
2-hop distant supervision,1
focal prominence,1
mandarin minimizers,1
desert,1
parsing combined,1
event quantification,1
apsyn,1
usable goods,1
inmt,1
example weighing,1
law searching,1
triplenet,1
non-answerable predictions,1
relation module,1
argrewrite,1
web-based revision assistant,1
task completion platform,1
self-serve,1
illinois math solver,1
interlocutor-aware context,1
knowledge-guided linguistic rewrites,1
zara the supergirl,1
empathetic personality recognition system,1
visual programming framework,1
simvecs,1
syntactic segments,1
non-redundant segments,1
contextualized cross-lingual event,1
evolving topical influence,1
goal-embedded dual hierarchical model,1
linguistica 5,1
presence of solutions,1
surface coherence,1
facebook activity event extraction system,1
產品同義詞擴增 (increases the synonym of products),1
learnable residual structure,1
input-dependent rewards,1
formality-tuned summaries,1
generator-evaluator framework,1
samples to label,1
cart,1
pre-service principals certification program,1
conceptual-level text cloud,1
graph diffusion,1
resource semantics,1
rstweb,1
instant feedback,1
entity-balanced gaussian plsa,1
second-order document representations,1
german gold standard,1
controlled variance,1
equate,1
closed world assumption,1
label co-occurrence,1
chinese affective resources,1
script participants,1
policy preference,1
constructive discussions,1
bytepair encoding,1
oxford-style debates,1
unsupervised compound splitting,1
disentangled facets,1
phonological pun,1
l2 english indefinite pronouns,1
large-scale representation learning,1
paraphrastic bitexts,1
cross-task embedding projection,1
reflective listening,1
instructional video captions,1
past references,1
stranse,1
black holes,1
white rabbits,1
bridge correlational neural networks,1
entity type sequence,1
mrmep,1
drop-out conditional random fields,1
arbitrariness in language,1
conventional iconicity,1
knowsemlm,1
analyzing news framing trends,1
expectation-regulated neural model,1
deceptive role detection,1
membership query synthesis,1
intra-topic variability normalization,1
multi-level hyperpriors,1
biofid dataset,1
語音調變頻譜強化 (enhancing the modulation spectrum of speech signals),1
shef-multimodal,1
quantificational features,1
famulus,1
complement types,1
easse,1
factored word representation,1
hierarchical moses,1
phrase table smoothing,1
birch,1
auxiliary text rewriting tool,1
parameter combinations,1
verbal readings,1
medium,1
high-fidelity,1
lexical axiom construction,1
verb glosses,1
fracas entailment problems,1
training-space restrictions,1
uu submission,1
resource-light neural networks,1
simplenets,1
gunrock,1
docal,1
tf/idf-weighted cosine distance,1
yoda system,1
shared task on document alignment,1
luc@wmt 2016,1
iflylegal,1
term position similarity,1
ubiquitous keyword spotting,1
in-browser personalization,1
honkling,1
flexible highlighting annotator,1
hare,1
shef-mime,1
ualacant word-level,1
complex and engaging long conversations,1
local scaling,1
alter,1
ptt corpus-based study,1
multi-channel source clustering,1
polemo 0,1
語意變化 (change in meaning),1
detect opinion snippet,1
model stability,1
字元階層 (character-level),1
analogy-preserving sentence embeddings,1
文脈訊息擷取 (linguistic features extraction),1
prime batch sizes,1
allennlp interpret,1
sequence information loss,1
slang detection,1
affricate,1
網路新興語言,1
耍'之語意辨析,1
批踢踢語料庫,1
verb shua3,1
認真 (renzen),1
核心詞彙選擇 (core vocabulary compilation),1
詞語分布均勻度 (dispersion measures),1
automatic sung lyrics verification,1
text-to-pictograph translation,1
learning question passage classification,1
orthogonality regularizer,1
absapp,1
head properties,1
political trolls,1
icu patient risk stratification,1
ppmi-enabled incremental semantic space construction,1
compositional-distributional semantic model,1
content assessment,1
heterogeneous clinical notes,1
cluster-gated,1
extended corpus,1
v-dao structure,1
歌詞演唱錯誤偵測,1
knowledgenet,1
beto,1
model morphology,1
moodswipe,1
knowyournyms,1
game of semantic relationships,1
projector,1
dlatk,1
quint,1
predictive causal factors,1
nl querying,1
joint key element extraction,1
bundling linguistic trees,1
user-specified emotions,1
parlai,1
heidelplace,1
neuroner,1
supwsd,1
event news tweets,1
langpro,1
structure-based abstract pattern,1
struap,1
zipporah,1
pullnet,1
counselor behaviors,1
motivational interviewing encounters,1
text distortion,1
non-commutative bilinear model,1
q&a models,1
pso (particle swarm optimization),1
cosmos qa,1
scottish independence,1
nmt decoding platform,1
gap transition,1
private-attribute inference,1
computational sarcasm,1
nltk framenet api,1
argotario,1
graphdocexplore,1
sgnmt,1
fonts,1
improved reporting,1
quasi-second-order parsing,1
manifold dimensionality retention,1
talk2car,1
back-translated bitext,1
token-level intent detection,1
fine-grained subcharacter components,1
stack-propagation framework,1
high-risk learning,1
vecshare,1
multi-view sequential inference,1
heterogeneous supervision,1
understanding humor,1
fully differentiable neural easy-first taggers,1
ur-funny,1
fixed-size memory representation,1
causal framework,1
adversarial semi-supervised learning approach,1
very scarce supervised data,1
self-driving car,1
fauxtography,1
detected objects,1
text-to-image grounding,1
order information,1
wikipedia sentences,1
train-o-matic,1
subword rnns,1
predicting performance drop,1
typology of tense,1
source-side latent graph parsing,1
continuous optimisation,1
misty,1
attacking,1
regions in space,1
mixture density networks,1
obj2text,1
object layouts,1
affinity-preserving random walk,1
path queries,1
answer-aware loss,1
gpus (graphics processing units),1
price of universality,1
imat,1
delexicalized word embeddings,1
multi-view sentiment corpus,1
full delexicalisation,1
narrative transcripts,1
concept pointer network,1
auto-tuned reinforcement learning,1
ncls,1
amr-dependency parse alignment,1
rnn based question generation model,1
character-word,1
annotating local acceptability,1
tdparse,1
annotating derivations,1
ampersand,1
modeling frames,1
quantitative word association evaluation,1
evaluation by association,1
knowledge-infused recurrent models,1
iterative matching,1
anaphora probabilities,1
language vectors,1
large vocabulary translation,1
elided subjects,1
reinforced summarization models,1
deep copycat networks,1
dual graph representations,1
(un)important content,1
column,1
neural tree indexers,1
dimensions of attention,1
tor network,1
linguistically-motivated artillery,1
uninterpretable,1
gaokao,1
npis,1
high-quality surface,1
bipar,1
lanidenn,1
nonsymbolic text representation,1
ordered relation paths,1
formal queries,1
frequent query substructures,1
concept definitions,1
shotgunwsd,1
dna sequencing,1
character window,1
five analysis methods,1
repeated nouns,1
pseudo-sql queries,1
nl2psql,1
numnet,1
noisy product listings,1
descriptive clustering,1
smarties,1
asynchronous deep interaction network,1
joint biconvex,1
scenario construction,1
eye of the beholder,1
modeling adjectives,1
contrastmedium algorithm,1
malevic,1
red square,1
discrete hard em approach,1
cold start knowledge base population,1
row-less universal schema,1
one-sentence biographies,1
deep input linearization,1
kagnet,1
noisy-context surprisal,1
on-demand injection,1
recognising textual entailment,1
denotational probabilities,1
values and ethics,1
adagrad,1
author-aware aspect,1
personal,1
substance use prediction,1
low comparability,1
content word filtering,1
learning weighted topic links,1
pseudo data,1
attention optimization,1
steganography,1
word borrowing,1
test-time budgets,1
variable beam search,1
japanese non-standard usages,1
modern films,1
basic user traits,1
objective recommendation quality,1
modeling the task,1
neuro-imaging signal,1
set cover problem,1
steering output style,1
beam size,1
iteratively unfolding,1
syntacto-discourse treebank,1
dialogue tasks,1
data augmentation policies,1
casa-nlu,1
predicting armed conflict participants,1
quantum language models,1
pmi matrix approximations,1
progressive model,1
shortest-path graph kernels,1
dirichlet latent variable,1
regression-based annotation aggregation,1
medical family history,1
unfolding,1
fine grained citation span,1
country-level socio-economic indicators,1
deep recurrent generative decoder,1
maximum margin reward networks,1
modeling overall argumentation,1
dual tensor model,1
edit importance,1
insight extraction system,1
story detector,1
predict charges,1
depth-scaled initialization,1
semantically deviating outlier documents,1
context-aware monolingual repair,1
provision of choices,1
sharp models,1
similarity based auxiliary classifier,1
dull hardware,1
becas,1
bentz,1
image pivoting,1
focused machine reading,1
charmanteau,1
us electoral manifestos,1
joint encoding,1
iterated dilated convolutions,1
zero pronoun prediction,1
dynamic past,1
collaborative memory network,1
agent-aware dropout dqn,1
debate automation,1
english tag questions,1
cm-net,1
transfer of verb classes,1
deterministic logging,1
net parsing,1
chinese user generated categories,1
online cybercrime marketplaces,1
mention separators,1
minie,1
nite,1
neural inductive teaching framework,1
domain specific ner,1
uniblock,1
kgeval,1
background text sources,1
question premises,1
rare entity prediction,1
two-stage synthesis networks,1
dykgchat,1
dually interactive matching network,1
ranking kernels,1
hybrid preference,1
query revision,1
verb attribute induction,1
pacrr,1
continous grounded meaning representations,1
album summarization,1
multi-turn incomplete utterance restoration,1
video highlight,1
audience chat reactions,1
entailment rewards,1
identity fraud,1
matching-to-generation framework,1
axiomatic knowledge,1
template prior,1
discrete cvae,1
low-rank hoca,1
rl-based dialog systems,1
conversational text-to-sql challenge,1
cosql,1
neural pu learning,1
double dictionary lookup,1
deeppath,1
self-supervised bot-play,1
approximate embedding layer,1
plural noun,1
mad libs humor,1
replier-consistency,1
sparse composite document vectors,1
utterance addressee,1
segmentation-free word embedding,1
dialogue knowledge transfer networks,1
position-aware neural ir model,1
unicode block information,1
encoding sentences,1
query-guided capsule network,1
color naming,1
modifier dynamics,1
bandit neural machine translation,1
simulated human feedback,1
wslln,1
extraness,1
reo-relevance,1
pledge specificity prediction,1
civilians,1
featurization,1
decoupled box proposal,1
any-domain representations,1
crf autoencoder,1
hablex,1
vecalign,1
argument-based features,1
multi-type multi-span network,1
accounts of sexism,1
word association strengths,1
deep ordinal regression,1
asynchronous collection,1
tensor fusion network,1
modeling annotation contexts,1
latent suicide risk detection,1
multiple personas,1
parallelly annotated stylistic language dataset,1
ph.d,1
macro grammars,1
holistic triggering,1
bachelor,1
helpfulness assessment,1
reinforced product metadata selection,1
end-to-end deep framework,1
group-level objective,1
depressed tumblr users,1
hybrid ner,1
attention scores,1
cross-linguistically small world networks,1
computational microgenetic learning analytics,1
vocabulary commonality index,1
icon corpus,1
academic written italian,1
modern topics,1
topical trends over time,1
deep temporal-recurrent-replicated-softmax,1
local explanations,1
sentences with gapping,1
author commitment,1
latvian language learners,1
sla corpus,1
prior beliefs,1
speaking atlas,1
chanot,1
noise-robust morphological disambiguation,1
missing paths,1
reconstructing elided predicates,1
escape,1
target foresight,1
shared-private encoder-decoder,1
customized alignment,1
kit-multi,1
semr-11,1
kbgan,1
open-vocabulary neural language models,1
lematus,1
bilingually scarce scenarios,1
tensor product,1
tamil pos tagging,1
retrieved translation pieces,1
dynamic beam allocation,1
rich content,1
vietnamese dialog act corpus,1
dense information flow,1
adele corpus,1
dldp survey,1
digital use,1
hansard uk parliamentary debate transcripts,1
psycho-demographic correlates,1
spokes mix,1
monpage_ha database,1
non-sequential approach,1
diverse extractive strategies,1
found audio data,1
coloss,1
3 million summaries,1
symbol-digit dual-task,1
norec,1
understanding natural language image editing,1
simpa,1
brwac corpus,1
risam'alheild,1
meaning-based statistical,1
xhosa lexicographical data,1
ldm-pt,1
synpaflex-corpus,1
expert gaze,1
congo-brazzaville,1
bantu c25,1
sensaldo,1
neural particle smoothing,1
multi-layered scheme,1
monte carlo syntax marginals,1
polarity propagation,1
smile swiss,1
ipsl,1
full-abstract,1
globally acquired statistical resource,1
lexicostatistics,1
deep jslc,1
global relation embedding,1
refined word vectors,1
carcinologic speech severity index project,1
speech after cancer,1
gated orthogonalization,1
translation discovery,1
translingual compound analysis,1
model of classifier production,1
instability,1
t-rex,1
global communication plan,1
semi-parametric multi-head matching networks,1
passage completion,1
records of reading,1
gold anaphora annotation layer,1
event hoppers,1
co2-footprint estimation,1
tap-dlnd 0,1
theories of speaker choice,1
citation-distance networks,1
publication impact,1
three factors,1
fine-to-coarse manifesto,1
at the paragraph level,1
concept stock recommendation,1
visualizing entities,1
environmental corpora,1
digisami corpus,1
epic epigraph graph,1
annotated image description corpus,1
rich face descriptions,1
executable formal queries,1
fallacious argumentation,1
automatic geolocalisation,1
european french,1
explicit detections,1
object counts,1
very low resource language speech corpus,1
pragmatic color references,1
chahta anumpa,1
bulbasaa,1
learning time-decay attention,1
basaa,1
perceived deception,1
implicit warrants,1
clicr,1
domain-specific smt,1
generative bridging network,1
mediawikis,1
muslim stereotyping,1
microportrait extraction,1
tell-tale signs,1
callhome corpus,1
cultural microblog retrieval,1
computer security,1
vision-grounded dataset,1
denial-of-service attacks,1
literality,1
interpretable social science,1
universal morphological lattices,1
process paragraph comprehension,1
1918,1
processing perspective,1
neural storyline extraction model,1
wikidragon,1
scientific conference's homepages,1
complete acl anthology reference corpus,1
bivalency,1
elden,1
time anchor annotation,1
shami,1
levantine arabic dialects,1
city-level dataset,1
dictionary of regionalisms of france (drf),1
disentangle interleaved conversational threads,1
egregious conversations,1
page stream segmentation,1
chaff,1
wheat,1
tenders electronic daily,1
sentence regression,1
relational summarization,1
swrl,1
ask questions,1
wordnet-shp,1
evidential claim verification,1
access to support,1
gang-involved escalation,1
injecting commonsense knowledge,1
textual analogy parsing,1
analogous facts,1
large-scale adversarial dataset,1
