Title,Year,Important Words,Citations,Log_Citations,Quartile,Filtered Words,Novelty Score
From digital library to n-grams: {NB} N-gram,2015.0,"digital library, tlinks, nb n-gram",5.0,1.791759469228055,Q2,['digital library'],0.03015618186455782
The Corpus of {A}merican {N}orwegian Speech ({CANS}),2015.0,"norwegian review corpus, cans",27.0,3.332204510175204,Q4,['cans'],0.16021053080050165
Open-Domain Semantic Parsing with Boxer,2015.0,"online semantic parsing, boxer",42.0,3.7612001156935615,Q4,['boxer'],0.05187775266418759
discoursegraphs: A graph-based merging tool and converter for multilayer annotated corpora,2015.0,"discoursegraphs, graph merging, convert, multilevel annotated corpora",5.0,1.791759469228055,Q2,['convert'],0.49314365451711806
{O}morfi {---} Free and open source morphological lexical database for {F}innish,2015.0,"omorfi, morphological database, finnish",27.0,3.332204510175204,Q4,"['morphological database', 'finnish']",0.3048151616097735
A Tool for Automatic Simplification of {S}wedish Texts,2015.0,"tool, manual simplifications, swedish text",12.0,2.5649493574615367,Q3,"['tool', 'swedish text']",0.42356866944560356
Leveraging a Semantically Annotated Corpus to Disambiguate Prepositional Phrase Attachment,2015.0,"semantically tagged corpus, prepositional attachment, disambiguate",2.0,1.0986122886681098,Q1,['disambiguate'],0.0243943945667644
Prepositional Phrase Attachment Problem Revisited: how Verbnet can Help,2015.0,"prepositional attachment, verbnet",6.0,1.9459101490553128,Q2,['verbnet'],0.3034366828949828
From Adjective Glosses to Attribute Concepts: Learning Different Aspects That an Adjective Can Describe,2015.0,"gloss, concept attributes, adjective",11.0,2.4849066497880004,Q3,"['gloss', 'adjective']",0.3991612408993602
Exploiting Fine-grained Syntactic Transfer Features to Predict the Compositionality of {G}erman Particle Verbs,2015.0,"fine-grained syntactic transfer features, compositionality, german particle verbs",15.0,2.772588722239781,Q3,"['compositionality', 'german particle verbs']",0.36654350652212064
Multilingual Reliability and {``}Semantic{''} Structure of Continuous Word Spaces,2015.0,"multilingual evaluation, semantic structure, continuous space",36.0,3.610917912644224,Q4,"['multilingual evaluation', 'semantic structure', 'continuous space']",0.2761323359084301
Clarifying Intentions in Dialogue: A Corpus Study,2015.0,"intension, dialogue, corpus study",9.0,2.302585092994046,Q3,"['intension', 'dialogue', 'corpus study']",0.6355147105211868
From distributional semantics to feature norms: grounding semantic models in human perceptual data,2015.0,"distributional semantics, feature norms, syntax models, perception data",33.0,3.5263605246161616,Q4,"['distributional semantics', 'feature norms', 'syntax models']",0.47233695073244897
Obtaining a Better Understanding of Distributional Models of {G}erman Derivational Morphology,2015.0,"distributional model, dependency analyzer",13.0,2.6390573296152584,Q3,"['distributional model', 'dependency analyzer']",0.5168986276010814
Semantic Complexity of Quantifiers and Their Distribution in Corpora,2015.0,"semantic complexity, quantifier, distribution, corpora",7.0,2.079441541679836,Q2,"['semantic complexity', 'quantifier', 'distribution', 'corpora']",0.37002354144204136
Sound-based distributional models,2015.0,"sound-based, distributional model",22.0,3.1354942159291497,Q4,['distributional model'],0.5576965129386815
Alignment of Eye Movements and Spoken Language for Semantic Image Understanding,2015.0,"eye movements, spoken language, semantic image regions",6.0,1.9459101490553128,Q2,"['eye movements', 'spoken language']",0.2617857495814665
From a Distance: Using Cross-lingual Word Alignments for Noun Compound Bracketing,2015.0,"cross-lingual word alignment, noun compound bracketing",1.0,0.6931471805599453,Q1,['noun compound bracketing'],0.012239711525458441
Crowdsourced Word Sense Annotations and Difficult Words and Examples,2015.0,"attitude, difficult words, example",7.0,2.079441541679836,Q2,"['attitude', 'example']",0.36092852744950604
Curse or Boon? Presence of Subjunctive Mood in Opinionated Text,2015.0,"subjunctive mood, opinionated text",7.0,2.079441541679836,Q2,['opinionated text'],0.031134593017645207
Hierarchical Statistical Semantic Realization for {M}inimal {R}ecursion {S}emantics,2015.0,"hierarchical semantic knowledge, minimal recursion semantics",5.0,1.791759469228055,Q2,['minimal recursion semantics'],0.4440661246913988
Uniform Surprisal at the Level of Discourse Relations: Negation Markers and Discourse Connective Omission,2015.0,"word surprisal, level of discourse, negation markers, discourse connective",4.0,1.6094379124341005,Q2,['discourse connective'],0.31486158437741707
Efficiency in Ambiguity: Two Models of Probabilistic Semantics for Natural Language,2015.0,"efficiency, ambiguity, models, probabilistic semantics, raw speech",4.0,1.6094379124341005,Q2,"['efficiency', 'ambiguity', 'models']",0.6573984365274067
On the Proper Treatment of Quantifiers in Probabilistic Logic Semantics,2015.0,"quantifier, third party nlp tools",0.0,0.0,Q1,['quantifier'],0.2232154171331031
"Mr Darcy and Mr Toad, gentlemen: distributional names and their kinds",2015.0,"mr darcy, mr toad, distributional names, kinds",23.0,3.1780538303479458,Q4,['kinds'],0.007126175507828014
Feeling is Understanding: From Affective to Semantic Spaces,2015.0,"feeling, understanding, affective spaces, semantic spaces",1.0,0.6931471805599453,Q1,"['feeling', 'understanding', 'semantic spaces']",0.5160178940033169
Automatic Noun Compound Interpretation using Deep Neural Networks and Word Embeddings,2015.0,"automatic noun compound interpretation, neural post-editing, word embeddings",26.0,3.295836866004329,Q4,['word embeddings'],0.7010814727316026
Integrating Non-Linguistic Events into Discourse Structure,2015.0,"non-linguistic forms, discourse structure",8.0,2.19722457733622,Q3,['discourse structure'],0.2813493160214955
A Discriminative Model for Perceptually-Grounded Incremental Reference Resolution,2015.0,"discriminative model, incremental reference resolution",13.0,2.6390573296152584,Q3,['discriminative model'],0.33083187032117056
"Incremental Semantics for Dialogue Processing: Requirements, and a Comparison of Two Approaches",2015.0,"incremental semantics, dialogue processing, requirements, comparison, two approaches",17.0,2.8903717578961645,Q3,"['incremental semantics', 'dialogue processing', 'requirements', 'comparison', 'two approaches']",0.3913930653985451
Semantic Dependency Graph Parsing Using Tree Approximations,2015.0,"semantic dependency, graph parsing, tree approximation",5.0,1.791759469228055,Q2,['semantic dependency'],0.3776912390239916
Semantic construction with graph grammars,2015.0,"semantic resolution, graph grammars",21.0,3.091042453358316,Q4,['graph grammars'],0.4893081726524112
Layers of Interpretation: On Grammar and Compositionality,2015.0,"layers of interpretation, grammar, compositionality",36.0,3.610917912644224,Q4,"['grammar', 'compositionality']",0.183163507630116
Feedback in Conversation as Incremental Semantic Update,2015.0,"feedback, conversation, incremental update",43.0,3.784189633918261,Q4,"['feedback', 'conversation']",0.6396495916595001
Dynamics of Public Commitments in Dialogue,2015.0,"dynamics, commitments, dialogue",8.0,2.19722457733622,Q3,"['dynamics', 'commitments', 'dialogue']",0.630973234360351
How hard is this query? Measuring the Semantic Complexity of Schema-agnostic Queries,2015.0,"query, semantic complexity, schema-agnostic queries",8.0,2.19722457733622,Q3,"['query', 'semantic complexity']",0.4114373590410865
Proceedings of the Fourth Joint Conference on Lexical and Computational Semantics,2015.0,"fourth joint conference, lexical semantics, algebraic semantics",0.0,0.0,Q1,['lexical semantics'],0.2713923126541642
Neural Networks for Integrating Compositional and Non-compositional Sentiment in Sentiment Composition,2015.0,"neural nets, sentiment composition, sentiment composition, sentiment composition",10.0,2.3978952727983707,Q3,"['neural nets', 'sentiment composition', 'sentiment composition', 'sentiment composition']",0.5075120512941638
Compositional Distributional Semantics with Long Short Term Memory,2015.0,"functional distributional semantics, short-term memory",79.0,4.382026634673881,Q4,['short-term memory'],0.6003399507330538
A Hybrid Distributional and Knowledge-based Model of Lexical Semantics,2015.0,"hybrid distributional, odiencorp 0, lexical semantics",6.0,1.9459101490553128,Q2,['lexical semantics'],0.2713923126541642
Distributional semantics for ontology verification,2015.0,"distributional semantics, ontology verification",2.0,1.0986122886681098,Q1,['distributional semantics'],0.5028779780037083
Combining Seemingly Incompatible Corpora for Implicit Semantic Role Labeling,2015.0,"corpora, implicit semantic roles",9.0,2.302585092994046,Q3,['corpora'],0.3728552579371347
A Methodology for Word Sense Disambiguation at 90{\%} based on large-scale {C}rowd{S}ourcing,2015.0,"methodology, word sense disambiguation, crowdworkers",8.0,2.19722457733622,Q3,"['methodology', 'word sense disambiguation']",0.29650722325824486
Learning Structures of Negations from Flat Annotations,2015.0,"learning methods, negations, flat annotations",2.0,1.0986122886681098,Q1,"['learning methods', 'negations']",0.42011141341718566
A New Dataset and Evaluation for Belief/Factuality,2015.0,"dataset, evaluate, factuality",17.0,2.8903717578961645,Q3,"['dataset', 'evaluate', 'factuality']",0.7539729658358877
Combining Mention Context and Hyperlinks from {W}ikipedia for Named Entity Disambiguation,2015.0,"offense rating, superlinks, wikipedia, representative sets",14.0,2.70805020110221,Q3,['wikipedia'],0.46239566807348237
Collective Document Classification with Implicit Inter-document Semantic Relationships,2015.0,"semantic network, implicit inter-document semantic relationships",5.0,1.791759469228055,Q2,['semantic network'],0.07881629164459036
{SGR}ank: Combining Statistical and Graphical Methods to Improve the State of the Art in Unsupervised Keyphrase Extraction,2015.0,"sgrank, statistical methods, graphical methods, unsupervised keyword extraction, state of art",50.0,3.9318256327243257,Q4,['statistical methods'],0.16401882157633418
Towards Semantic Language Classification: Inducing and Clustering Semantic Association Networks from {E}uroparl,2015.0,"semantic classification, inducing, clustering, semantic association, europarl",4.0,1.6094379124341005,Q2,"['semantic classification', 'inducing', 'clustering', 'semantic association', 'europarl']",0.3771226173979266
Ideological Perspective Detection Using Semantic Features,2015.0,"ideological perspective detection, semantic feature",8.0,2.19722457733622,Q3,['semantic feature'],0.18454200770542328
Event Extraction as Frame-Semantic Parsing,2015.0,"event extraction, frame-semantic parser",5.0,1.791759469228055,Q2,['event extraction'],0.6160722571530322
Competence in lexical semantics,2015.0,"competence, lexical semantics",13.0,2.6390573296152584,Q3,"['competence', 'lexical semantics']",0.3855882975536747
Extending a Single-Document Summarizer to Multi-Document: a Hierarchical Approach,2015.0,"single-document summarizer, multi-document, hierarchical approach",15.0,2.772588722239781,Q3,"['multi-document', 'hierarchical approach']",0.2957343538161344
Reading Between the Lines: Overcoming Data Sparsity for Accurate Classification of Lexical Relationships,2015.0,"legal rules, classification, lexical organization",27.0,3.332204510175204,Q4,"['classification', 'lexical organization']",0.6994673463226772
Multi-Level Alignments As An Extensible Representation Basis for Textual Entailment Algorithms,2015.0,"multi-level alignment, extensible representation basis, textual entailment systems",12.0,2.5649493574615367,Q3,['multi-level alignment'],0.14022717300229626
Leveraging Preposition Ambiguity to Assess Compositional Distributional Models of Semantics,2015.0,"preposition ambiguity, compositional distributional models, semantics",13.0,2.6390573296152584,Q3,"['compositional distributional models', 'semantics']",0.3733791728347994
Learning to predict script events from domain-specific text,2015.0,"learn, predict, script events, domain-specific text",19.0,2.995732273553991,Q3,"['learn', 'predict', 'domain-specific text']",0.713575552845791
Automatic Generation of a Lexical Resource to support Semantic Role Labeling in {P}ortuguese,2015.0,"auto-generation, lexical sources, semantic case role, portuguese",5.0,1.791759469228055,Q2,['portuguese'],0.44946003398991496
Can Selectional Preferences Help Automatic Semantic Role Labeling?,2015.0,"selectional preferences, automatic semantic labeling",5.0,1.791759469228055,Q2,['selectional preferences'],0.26254199129147293
Implicit Entity Recognition in Clinical Documents,2015.0,"implicit entities, medical documents",10.0,2.3978952727983707,Q3,['medical documents'],0.6602851389149409
A Distant Supervision Approach to Semantic Role Labeling,2015.0,"distant supervision, semantic case role",10.0,2.3978952727983707,Q3,['distant supervision'],0.7456614177591875
Discovering Hypernymy Relations using Text Layout,2015.0,"hypernym relations, textflow",6.0,1.9459101490553128,Q2,['hypernym relations'],0.24219638196302784
The complexity of finding the maximum spanning {DAG} and other restrictions for {DAG} parsing of natural language,2015.0,"complexity, maximum spanning dag, restrictions, dag parsing, raw speech",8.0,2.19722457733622,Q3,"['complexity', 'restrictions', 'dag parsing']",0.5526143730839144
Incremental Semantic Construction Using Normal Form {CCG} Derivation,2015.0,"incremental semantics, normal form ccg derivation",1.0,0.6931471805599453,Q1,['incremental semantics'],0.010109865586955591
Resolving Discourse-Deictic Pronouns: A Two-Stage Approach to Do It,2015.0,"discourse anaphor, two-stage approach",7.0,2.079441541679836,Q2,"['discourse anaphor', 'two-stage approach']",0.023638678777456824
Proceedings of the International Conference Recent Advances in Natural Language Processing,2015.0,"international symposiums, recent advances, natural language processing",0.0,0.0,Q1,"['recent advances', 'natural language processing']",0.5686849774879383
{POS} Tagging for {A}rabic Tweets,2015.0,"pos tagging, arabic tweets",18.0,2.9444389791664403,Q3,['pos tagging'],0.38249205756631066
Lexicon-based Sentiment Analysis for {P}ersian Text,2015.0,"lexicon-based sentiment analysis, persian",14.0,2.70805020110221,Q3,"['lexicon-based sentiment analysis', 'persian']",0.3843790014788941
Automatic Construction of a {TMF} Terminological Database using a Transducer Cascade,2015.0,"tmf terminological database, transducer cascade, iwslt 2010 evaluation",2.0,1.0986122886681098,Q1,['transducer cascade'],0.005956849965481625
A Statistical Model for Measuring Structural Similarity between Webpages,2015.0,"statistic models, visual similarities, webpages",1.0,0.6931471805599453,Q1,['webpages'],0.044671030212018015
Predicting the quality of questions on {S}tackoverflow,2015.0,"quality of questions, stackoverflow",20.0,3.044522437723423,Q4,['stackoverflow'],0.5044967365670999
How Topic Biases Your Results? A Case Study of Sentiment Analysis and Irony Detection in {I}talian,2015.0,"topic bias, result, casestudy, sentiment analysis, irony markers, italian",3.0,1.3862943611198906,Q2,"['topic bias', 'result', 'sentiment analysis', 'italian']",0.4895470120085386
{A}rabic Named Entity Recognition Process using Transducer Cascade and {A}rabic {W}ikipedia,2015.0,"arabic named entity recognition, transducer cascade, arabic wikipedia",5.0,1.791759469228055,Q2,"['arabic named entity recognition', 'transducer cascade', 'arabic wikipedia']",0.27639952969483117
{D}an{P}roof: Pedagogical Spell and Grammar Checking for {D}anish,2015.0,"danproof, pedagogical spell, coregram project, dansk",10.0,2.3978952727983707,Q3,['dansk'],6.794156656164674e-06
Maximal Repeats Enhance Substring-based Authorship Attribution,2015.0,"maximal repeats, authorship",4.0,1.6094379124341005,Q2,['authorship'],0.3442099668080371
Improving Event Detection with Active Learning,2015.0,"event detection, active learner",11.0,2.4849066497880004,Q3,['event detection'],0.7446377431978219
Improving Event Detection with Dependency Regularization,2015.0,"event detection, comment helpfulness",8.0,2.19722457733622,Q3,['event detection'],0.7446377431978219
"Authorship Verification, Average Similarity Analysis",2015.0,"scientific entities:, author verification, similarity analysis",0.0,0.0,Q1,"['scientific entities:', 'similarity analysis']",0.3707749175950634
Processing and Normalizing Hashtags,2015.0,"process, normalizer, hashtags",17.0,2.8903717578961645,Q3,"['process', 'hashtags']",0.5116946534536486
Temporal Relation Classification using a Model of Tense and Aspect,2015.0,"temporal relation classification, model of tense and aspect",4.0,1.6094379124341005,Q2,['temporal relation classification'],0.3160057526716392
Efficient Named Entity Annotation through Pre-empting,2015.0,"entity annotation, pre-empting",1.0,0.6931471805599453,Q1,['entity annotation'],0.8492839523041998
"A Joint Model of Product Properties, Aspects and Ratings for Online Reviews",2015.0,"joint model, phrase properties, aspects, rate, online reviews",0.0,0.0,Q1,"['joint model', 'aspects', 'rate', 'online reviews']",0.549065605633254
Towards Opinion Summarization from Online Forums,2015.0,"opinion summaries, online forums",8.0,2.19722457733622,Q3,"['opinion summaries', 'online forums']",0.7009965378750711
Cross-lingual Synonymy Overlap,2015.0,"crosslingual, synonymy overlap",3.0,1.3862943611198906,Q2,['crosslingual'],0.4120921387669773
Barbecued Opakapaka: Using Semantic Preferences for Ontology Population,2015.0,"barbecued opakapaka, semantic preferences, ontology population",3.0,1.3862943611198906,Q2,"['semantic preferences', 'ontology population']",0.2859632380133962
Towards a Lexicon-grammar based Framework for {NLP}: an Opinion Mining Application,2015.0,"lexicon grammar, framework, speakers' anger utterance, opinion mining application",2.0,1.0986122886681098,Q1,['framework'],0.5820737597554999
Using the Textual Content of the {LMF}-Normalized Dictionaries for Identifying and Linking the Syntactic Behaviors to the Meanings,2015.0,"text only, lmf-normalized dictionaries, identifying, linking, syntactic behavior, meanings",0.0,0.0,Q1,"['identifying', 'linking', 'syntactic behavior', 'meanings']",0.48511285189679304
Weakly Supervised Definition Extraction,2015.0,"weakly supervised, definitionextraction",16.0,2.833213344056216,Q3,['weakly supervised'],0.5644803404003986
Jointly Embedding Relations and Mentions for Knowledge Population,2015.0,"joint embedding, relation, mention, bengali blogs",16.0,2.833213344056216,Q3,"['joint embedding', 'relation', 'mention']",0.6652558026284274
Distributional Semantics for Resolving Bridging Mentions,2015.0,"distributional semantics, bridging mentions",5.0,1.791759469228055,Q2,['distributional semantics'],0.5028779780037083
Text Classification into Abstract Classes Based on Discourse Structure,2015.0,"text classification, abstract classes, discourse structure",11.0,2.4849066497880004,Q3,"['text classification', 'discourse structure']",0.6234252108819605
Automatic Acquisition of Artifact Nouns in {F}rench,2015.0,"automatic acquisition, artifact nouns, french",1.0,0.6931471805599453,Q1,"['automatic acquisition', 'french']",0.428038871136545
Feature-Rich Part-Of-Speech Tagging Using Deep Syntactic and Semantic Analysis,2015.0,"feature-rich tagging, deep syntactic analysis, semantic analysis",5.0,1.791759469228055,Q2,"['deep syntactic analysis', 'semantic analysis']",0.13230129475504435
The Application of Constraint Rules to Data-driven Parsing,2015.0,"constraint rules, data-driven parsing",2.0,1.0986122886681098,Q1,['data-driven parsing'],0.014281750896777412
Part-of-Speech Tagging for Code-Mixed {E}nglish-{H}indi {T}witter and {F}acebook Chat Messages,2015.0,"part-of-speech tagging, code mixed english, twitter, chat messages",80.0,4.394449154672439,Q4,"['part-of-speech tagging', 'twitter']",0.5146801633267932
Sentiment Analysis in {T}witter for {M}acedonian,2015.0,"sentiment analysis, twitter, macedonian",26.0,3.295836866004329,Q4,"['sentiment analysis', 'twitter', 'macedonian']",0.5617868116582784
Fine-Grained Sentiment Analysis for Movie Reviews in {B}ulgarian,2015.0,"fine-grained sentiment dataset, kant system, bulgarian",20.0,3.044522437723423,Q4,['bulgarian'],0.4091413501627521
Recognition of {P}olish Temporal Expressions,2015.0,"polish temporal expressions, recognition",7.0,2.079441541679836,Q2,['recognition'],0.5998949241998521
Domain Adaptation with Filtering for Named Entity Extraction of {J}apanese Anime-Related Words,2015.0,"domain adaptation, filtering, named entity extractor, japanese word",0.0,0.0,Q1,"['domain adaptation', 'filtering', 'japanese word']",0.544862169124621
Feature Extraction for Native Language Identification Using Language Modeling,2015.0,"feature extraction, native-language identification, language modeling",5.0,1.791759469228055,Q2,"['feature extraction', 'language modeling']",0.48771209941187266
Learning Agglutinative Morphology of {I}ndian Languages with Linguistically Motivated {A}daptor {G}rammars,2015.0,"agglutinative features, indian english, linguistically motivated adaptor grammars",4.0,1.6094379124341005,Q2,['indian english'],0.19603802467983
Statistical Sandhi Splitter and its Effect on {NLP} Applications,2015.0,"statistical sandhi splitter, impact, nlp applications",1.0,0.6931471805599453,Q1,"['impact', 'nlp applications']",0.4018699496273232
Automatically Identifying Periodic Social Events from {T}witter,2015.0,"social events, twitter",3.0,1.3862943611198906,Q2,"['social events', 'twitter']",0.5654703531239197
Collecting and Evaluating Lexical Polarity with A Game With a Purpose,2015.0,"lexical polarity, game with a purpose",13.0,2.6390573296152584,Q3,['game with a purpose'],0.6852578420063854
Medical imaging report indexing: enrichment of index through an algorithm of spreading over a lexico-semantic network,2015.0,"medical imaging reports, index, algorithm, spreading, lexical semantic net",0.0,0.0,Q1,"['index', 'algorithm', 'spreading', 'lexical semantic net']",0.22853433638948606
"Taxonomy Beats Corpus in Similarity Identification, but Does It Matter?",2015.0,"taxonomy, corpus, similarity search",4.0,1.6094379124341005,Q2,"['taxonomy', 'corpus', 'similarity search']",0.543139981089387
A Supervised Semantic Parsing with Lexicon Extension and Syntactic Constraint,2015.0,"semi-supervised parsing, lexicon module, syntactic constraint",1.0,0.6931471805599453,Q1,['syntactic constraint'],0.10775701109456702
Predicting Inflectional Paradigms and Lemmata of Unknown Words for Semi-automatic Expansion of Morphological Lexicons,2015.0,"derivational paradigms, lemmata, unknown word, semiautomatic extension, morphologic lexica",5.0,1.791759469228055,Q2,['unknown word'],0.05967942564829765
Predicting Correlations Between Lexical Alignments and Semantic Inferences,2015.0,"correlates, lexical alignment, semantic inference",0.0,0.0,Q1,"['correlates', 'lexical alignment', 'semantic inference']",0.33921409701944655
Learning the Impact of Machine Translation Evaluation Metrics for Semantic Textual Similarity,2015.0,"machine translate, evaluation metric, semantic text similarity",1.0,0.6931471805599453,Q1,"['machine translate', 'evaluation metric', 'semantic text similarity']",0.40036351824290506
{N}orwegian Native Language Identification,2015.0,"norsk, native-language identification",13.0,2.6390573296152584,Q3,['norsk'],0.009997098118386782
Automatic construction of complex features in Conditional Random Fields for Named Entities Recognition,2015.0,"iwslt 2010 evaluation, complex features, condition random fields, named entity learning",7.0,2.079441541679836,Q2,['complex features'],0.07201922951680662
Semi-Supervised Never-Ending Learning in Rhetorical Relation Identification,2015.0,"supervised data, rhetorical relations",7.0,2.079441541679836,Q2,['rhetorical relations'],0.007480282308589992
Extractive Summarization by Aggregating Multiple Similarities,2015.0,"extractive summarization, aggregating, similarities",20.0,3.044522437723423,Q4,"['extractive summarization', 'aggregating', 'similarities']",0.4869151502520934
Statistical Machine Translation Improvement based on Phrase Selection,2015.0,"lightweight models, improvement, phrase selection",1.0,0.6931471805599453,Q1,"['improvement', 'phrase selection']",0.3053174150653301
A Simple and Efficient Method to Generate Word Sense Representations,2015.0,"method, word sense representation",15.0,2.772588722239781,Q3,['method'],0.48512627394722607
"{TBXT}ools: A Free, Fast and Flexible Tool for Automatic Terminology Extraction",2015.0,"tbx, automatic term extraction",14.0,2.70805020110221,Q3,"['tbx', 'automatic term extraction']",0.5886894635714114
Enlarging the {C}roatian {W}ord{N}et with {WN}-Toolkit and Cro-Deriv,2015.0,"croatian wordnet, wn-toolkit, croderiv",2.0,1.0986122886681098,Q1,"['croatian wordnet', 'wn-toolkit']",0.16528068889781528
A Comparative Study of Different Sentiment Lexica for Sentiment Analysis of Tweets,2015.0,"comparative, sentiment lexica, sentiment analysis, tweet",14.0,2.70805020110221,Q3,"['comparative', 'sentiment lexica', 'sentiment analysis', 'tweet']",0.5821891068332824
Classification of Attributes in a Natural Language Query into Different {SQL} Clauses,2015.0,"attribute, natural language query, sql clauses",7.0,2.079441541679836,Q2,"['attribute', 'natural language query']",0.4088195601366322
Classifying Idiomatic and Literal Expressions Using Vector Space Representations,2015.0,"idiomatic uses, literal expressions, vector space representation",6.0,1.9459101490553128,Q2,['literal expressions'],0.3682241468573462
Extraction of the Multi-word Lexical Units in the Perspective of the {W}ordnet Expansion,2015.0,"verbal lexical units, wordnet",8.0,2.19722457733622,Q3,['wordnet'],0.37592119512642996
A New Approach to Automated Text Readability Classification based on Concept Indexing with Integrated Part-of-Speech n-gram Features,2015.0,"automated text categorization, topic indexing, n-gram features, new approach",7.0,2.079441541679836,Q2,"['n-gram features', 'new approach']",0.3149759417593887
Classification of Lexical Collocation Errors in the Writings of Learners of {S}panish,2015.0,"lexical collocation errors, writings, spanish-speakers",0.0,0.0,Q1,['writings'],0.5413435012566531
Measuring Semantic Similarity for {B}engali Tweets Using {W}ord{N}et,2015.0,"pingan smart health, bengali tweets, wordnet",8.0,2.19722457733622,Q3,['wordnet'],0.37592119512642996
Ordering adverbs by their scaling effect on adjective intensity,2015.0,"adverbs, scaling effect, intensity",8.0,2.19722457733622,Q3,"['adverbs', 'intensity']",0.5375979286818386
b{R}ol: The Parser of Syntactic and Semantic Dependencies for {B}asque,2015.0,"brol, parse, syntactic dependency, semantic dependency, basque",0.0,0.0,Q1,"['parse', 'syntactic dependency', 'semantic dependency', 'basque']",0.4231577854269239
Error Analysis and Improving Speech Recognition for {L}atvian Language,2015.0,"error analyses, speech recognition, latvian",5.0,1.791759469228055,Q2,"['speech recognition', 'latvian']",0.3630453076750966
Towards the Unsupervised Acquisition of Implicit Semantic Roles,2015.0,"unsupervised acquisition, implicit semantic roles",2.0,1.0986122886681098,Q1,['unsupervised acquisition'],0.034031326969197195
Evaluating the Impact of Using a Domain-specific Bilingual Lexicon on the Performance of a Hybrid Machine Translation Approach,2015.0,"domain-specific bilingual lexicon, 1864 to 1939, impact, performance, evaluate",4.0,1.6094379124341005,Q2,"['domain-specific bilingual lexicon', 'impact', 'performance', 'evaluate']",0.4759807654195104
Hierarchical Topic Structuring: From Dense Segmentation to Topically Focused Fragments via Burst Analysis,2015.0,"hierarchical topic model, dense segmentation, topically focused fragments, burst analysis",4.0,1.6094379124341005,Q2,['hierarchical topic model'],0.6139418078477138
Improving Word Sense Disambiguation with Linguistic Knowledge from a Sense Annotated Treebank,2015.0,"word sense disambiguation, linguistic knowledge, sense annotated corpus",9.0,2.302585092994046,Q3,"['word sense disambiguation', 'linguistic knowledge', 'sense annotated corpus']",0.29321106096143723
Learning Relationship between Authors{'} Activity and Sentiments: A case study of online medical forums,2015.0,"authors' activity, sentiment, casestudy, online medical forums",5.0,1.791759469228055,Q2,['sentiment'],0.6148735416078244
Translating from Original to Simplified Sentences using {M}oses: When does it Actually Work?,2015.0,"original sense, simplify sentences, moses",2.0,1.0986122886681098,Q1,['moses'],0.6130240541533138
Automatic Text Simplification for {S}panish: Comparative Evaluation of Various Simplification Strategies,2015.0,"automatic text simplification, spanish, comparative judgments, simplification strategies",19.0,2.995732273553991,Q3,"['automatic text simplification', 'spanish']",0.47725171593743193
Towards Multilingual Event Extraction Evaluation: A Case Study for the {C}zech Language,2015.0,"multilingual event extraction evaluation, czech verbs",0.0,0.0,Q1,['czech verbs'],1.038391594931909e-12
A {VSM}-based Statistical Model for the Semantic Relation Interpretation of Noun-Modifier Pairs,2015.0,"vsm-based statistical model, semantic relation, noun-modifier pairs",5.0,1.791759469228055,Q2,['semantic relation'],0.4343186225963403
An {LDA}-based Topic Selection Approach to Language Model Adaptation for Handwritten Text Recognition,2015.0,"lda-based topic selection approach, language model adaptation, handwritten text recognition",3.0,1.3862943611198906,Q2,"['language model adaptation', 'handwritten text recognition']",0.43867282112623257
Training Automatic Transliteration Models on {DBP}edia Data,2015.0,"automatic transliteration, dbpedia data",0.0,0.0,Q1,['automatic transliteration'],0.006840813155161385
{A}rabic-{E}nglish Semantic Word Class Alignment to Improve Statistical Machine Translation,2015.0,"arabic-english semantic word class, align, improve, lightweight models",3.0,1.3862943611198906,Q2,"['align', 'improve']",0.4612313955731734
Detection and Fine-Grained Classification of Cyberbullying Events,2015.0,"detecting, fine-grained class label, bullying",100.0,4.61512051684126,Q4,"['detecting', 'bullying']",0.46570633755462154
A New Approach for Idiom Identification Using Meanings and the Web,2015.0,"new approach, idiom translation, meanings, the net",4.0,1.6094379124341005,Q2,"['new approach', 'meanings', 'the net']",0.2059155922008853
Learning the Impact and Behavior of Syntactic Structure: A Case Study in Semantic Textual Similarity,2015.0,"syntactic structure, semantic text similarity",0.0,0.0,Q1,"['syntactic structure', 'semantic text similarity']",0.2680083949021378
Six Good Predictors of Autistic Text Comprehension,2015.0,"predictor, autistic text comprehension",11.0,2.4849066497880004,Q3,['predictor'],0.5206127767465203
User Name Disambiguation in Community Question Answering,2015.0,"user name, disambiguate, community question answering",0.0,0.0,Q1,"['disambiguate', 'community question answering']",0.49648684160267575
Discovering Causal Relations in Textual Instructions,2015.0,"causal relation, textual data",9.0,2.302585092994046,Q3,"['causal relation', 'textual data']",0.2072524390640434
A Large {W}ordnet-based Sentiment Lexicon for {P}olish,2015.0,"wordnet, low-resource nmt, polish",22.0,3.1354942159291497,Q4,"['wordnet', 'polish']",0.3891074761853524
Named Entity Recognition of Persons{'} Names in {A}rabic Tweets,2015.0,"named entity learning, person names, arabic tweets",6.0,1.9459101490553128,Q2,['person names'],0.2962807431557496
One Tree is not Enough: Cross-lingual Accumulative Structure Transfer for Semantic Indeterminacy,2015.0,"tree, cross-lingual transfer, malach project",0.0,0.0,Q1,['tree'],0.403044303993468
